"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.248108177E2,2.633621916E-2,-1.149216816E-1,9.603142738E0
2.250619773E2,2.394201607E-2,-1.149216816E-1,9.598354340E0
2.253132896E2,2.394201607E-2,-1.149216816E-1,9.610325813E0
2.255645408E2,2.154781483E-2,-1.101332754E-1,9.600749016E0
2.258156394E2,1.675941236E-2,-1.125274822E-1,9.610325813E0
2.260667991E2,2.154781483E-2,-1.197100878E-1,9.607931137E0
2.263180503E2,1.436521020E-2,-1.125274822E-1,9.600749016E0
2.265693321E2,2.394201607E-2,-1.101332754E-1,9.605537415E0
2.268204307E2,2.633621916E-2,-1.101332754E-1,9.612719536E0
2.270713999E2,2.394201607E-2,-1.244984865E-1,9.605537415E0
2.273227121E2,2.394201607E-2,-1.125274822E-1,9.603142738E0
2.275736887E2,1.915361360E-2,-1.173158810E-1,9.603142738E0
2.278248789E2,2.633621916E-2,-1.173158810E-1,9.615114212E0
2.280762217E2,2.394201607E-2,-1.221042871E-1,9.603142738E0
2.283275644E2,2.873042040E-2,-1.125274822E-1,9.610325813E0
2.285787546E2,2.633621916E-2,-1.149216816E-1,9.607931137E0
2.288299753E2,2.154781483E-2,-1.149216816E-1,9.615114212E0
2.290810434E2,2.873042040E-2,-1.292868853E-1,9.610325813E0
2.293321421E2,1.915361360E-2,-1.149216816E-1,9.591172218E0
2.295831797E2,1.915361360E-2,-1.149216816E-1,9.600749016E0
2.298344309E2,1.436521020E-2,-1.101332754E-1,9.607931137E0
2.300854380E2,1.436521020E-2,-1.149216816E-1,9.598354340E0
2.303365976E2,2.873042040E-2,-1.101332754E-1,9.610325813E0
2.305876352E2,2.633621916E-2,-1.197100878E-1,9.605537415E0
2.308389170E2,2.154781483E-2,-1.125274822E-1,9.617507935E0
2.310900767E2,2.394201607E-2,-1.149216816E-1,9.605537415E0
2.313411142E2,3.830722719E-2,-1.173158810E-1,9.615114212E0
2.315921213E2,2.633621916E-2,-1.197100878E-1,9.607931137E0
2.318430674E2,3.112462163E-2,-1.101332754E-1,9.605537415E0
2.320945322E2,1.915361360E-2,-1.197100878E-1,9.607931137E0
2.323456309E2,2.873042040E-2,-1.197100878E-1,9.607931137E0
2.325967295E2,1.915361360E-2,-1.149216816E-1,9.610325813E0
2.328479197E2,3.351882473E-2,-1.197100878E-1,9.612719536E0
2.330988962E2,2.154781483E-2,-1.173158810E-1,9.615114212E0
2.333501475E2,9.576806799E-3,-1.125274822E-1,9.610325813E0
2.336012766E2,1.915361360E-2,-1.173158810E-1,9.607931137E0
2.338522532E2,2.394201607E-2,-1.221042871E-1,9.615114212E0
2.341035349E2,9.576806799E-3,-1.125274822E-1,9.603142738E0
2.343548166E2,1.436521020E-2,-1.077390760E-1,9.610325813E0
2.346059153E2,2.633621916E-2,-1.197100878E-1,9.610325813E0
2.348570749E2,2.394201607E-2,-1.149216816E-1,9.600749016E0
2.351082651E2,1.197100803E-2,-1.149216816E-1,9.603142738E0
2.353594858E2,2.154781483E-2,-1.125274822E-1,9.610325813E0
2.356108896E2,1.915361360E-2,-1.197100878E-1,9.600749016E0
2.358621409E2,3.591302410E-2,-1.101332754E-1,9.607931137E0
2.361132395E2,1.675941236E-2,-1.244984865E-1,9.605537415E0
2.363643076E2,1.675941236E-2,-1.221042871E-1,9.600749016E0
2.366154978E2,2.154781483E-2,-1.173158810E-1,9.605537415E0
2.368665964E2,1.915361360E-2,-1.149216816E-1,9.605537415E0
2.371177256E2,2.633621916E-2,-1.197100878E-1,9.603142738E0
2.373687632E2,2.394201607E-2,-1.125274822E-1,9.603142738E0
2.376198313E2,1.915361360E-2,-1.197100878E-1,9.600749016E0
2.378711741E2,1.675941236E-2,-1.101332754E-1,9.605537415E0
2.381223032E2,2.154781483E-2,-1.101332754E-1,9.607931137E0
2.383734018E2,1.915361360E-2,-1.053448766E-1,9.617507935E0
2.386243784E2,2.633621916E-2,-1.077390760E-1,9.600749016E0
2.388754770E2,1.675941236E-2,-1.101332754E-1,9.600749016E0
2.391266367E2,2.394201607E-2,-1.292868853E-1,9.600749016E0
2.393777048E2,1.436521020E-2,-1.149216816E-1,9.598354340E0
2.396289560E2,2.154781483E-2,-1.221042871E-1,9.603142738E0
2.398803904E2,2.154781483E-2,-1.149216816E-1,9.607931137E0
2.401315500E2,1.436521020E-2,-1.173158810E-1,9.593565941E0
2.403824656E2,1.675941236E-2,-1.244984865E-1,9.607931137E0
2.406335947E2,3.351882473E-2,-1.197100878E-1,9.598354340E0
2.408846934E2,1.436521020E-2,-1.101332754E-1,9.612719536E0
2.411357615E2,2.394201607E-2,-1.173158810E-1,9.603142738E0
2.413867991E2,3.351882473E-2,-1.244984865E-1,9.615114212E0
2.416378977E2,2.633621916E-2,-1.149216816E-1,9.610325813E0
2.418889658E2,2.154781483E-2,-1.053448766E-1,9.600749016E0
2.421399729E2,3.112462163E-2,-1.244984865E-1,9.605537415E0
2.423910715E2,3.112462163E-2,-1.125274822E-1,9.605537415E0
2.426421091E2,1.436521020E-2,-1.125274822E-1,9.591172218E0
2.428930246E2,1.915361360E-2,-1.197100878E-1,9.607931137E0
2.431443064E2,1.197100803E-2,-1.077390760E-1,9.610325813E0
2.433954355E2,2.394201607E-2,-1.101332754E-1,9.610325813E0
2.436466257E2,1.675941236E-2,-1.101332754E-1,9.605537415E0
2.438978159E2,1.675941236E-2,-1.173158810E-1,9.605537415E0
2.441490366E2,1.197100803E-2,-1.149216816E-1,9.598354340E0
2.444003184E2,1.197100803E-2,-1.149216816E-1,9.603142738E0
2.446512949E2,1.675941236E-2,-1.197100878E-1,9.605537415E0
2.449022410E2,2.154781483E-2,-1.149216816E-1,9.598354340E0
2.451534311E2,2.154781483E-2,-1.173158810E-1,9.598354340E0
2.454043467E2,2.154781483E-2,-1.149216816E-1,9.603142738E0
2.456554148E2,2.394201607E-2,-1.221042871E-1,9.605537415E0
2.459066050E2,2.873042040E-2,-1.221042871E-1,9.610325813E0
2.461577952E2,3.112462163E-2,-1.125274822E-1,9.598354340E0
2.464089853E2,4.070143029E-2,-1.197100878E-1,9.610325813E0
2.466602060E2,1.915361360E-2,-1.125274822E-1,9.603142738E0
2.469110911E2,2.154781483E-2,-1.125274822E-1,9.610325813E0
2.471622507E2,1.915361360E-2,-1.221042871E-1,9.610325813E0
2.474134714E2,1.915361360E-2,-1.077390760E-1,9.617507935E0
2.476646616E2,2.394201607E-2,-1.149216816E-1,9.612719536E0
2.479156687E2,1.436521020E-2,-1.149216816E-1,9.610325813E0
2.481668589E2,2.394201607E-2,-1.149216816E-1,9.624691010E0
2.484180185E2,1.436521020E-2,-1.173158810E-1,9.617507935E0
2.486692087E2,2.633621916E-2,-1.221042871E-1,9.627084732E0
2.489203074E2,2.633621916E-2,-1.197100878E-1,9.636661530E0
2.491712534E2,2.394201607E-2,-1.029506698E-1,9.634267807E0
2.494223826E2,1.436521020E-2,-1.221042871E-1,9.622296333E0
2.496735727E2,2.154781483E-2,-1.101332754E-1,9.617507935E0
2.499247629E2,1.675941236E-2,-1.173158810E-1,9.615114212E0
2.501760447E2,2.873042040E-2,-1.173158810E-1,9.615114212E0
2.504272349E2,2.633621916E-2,-1.149216816E-1,9.612719536E0
2.506782114E2,2.633621916E-2,-1.173158810E-1,9.612719536E0
2.509294016E2,1.915361360E-2,-1.197100878E-1,9.615114212E0
2.511804392E2,2.154781483E-2,-1.101332754E-1,9.624691010E0
2.514317820E2,2.394201607E-2,-1.316810995E-1,9.617507935E0
2.516830942E2,1.675941236E-2,-1.101332754E-1,9.627084732E0
2.519342234E2,1.915361360E-2,-1.221042871E-1,9.605537415E0
2.521852915E2,2.873042040E-2,-1.125274822E-1,9.615114212E0
2.524365122E2,2.633621916E-2,-1.173158810E-1,9.612719536E0
2.526876108E2,2.394201607E-2,-1.244984865E-1,9.627084732E0
2.529387400E2,2.633621916E-2,-1.149216816E-1,9.622296333E0
2.531899912E2,2.154781483E-2,-1.173158810E-1,9.624691010E0
2.534409983E2,2.154781483E-2,-1.125274822E-1,9.629479408E0
2.536922495E2,1.915361360E-2,-1.125274822E-1,9.615114212E0
2.539433787E2,3.112462163E-2,-1.101332754E-1,9.610325813E0
2.541942331E2,2.394201607E-2,-1.173158810E-1,9.617507935E0
2.544455454E2,2.394201607E-2,-1.292868853E-1,9.622296333E0
2.546967356E2,2.154781483E-2,-1.101332754E-1,9.617507935E0
2.549478647E2,1.197100803E-2,-1.077390760E-1,9.615114212E0
2.551990244E2,1.915361360E-2,-1.244984865E-1,9.627084732E0
2.554501536E2,2.394201607E-2,-1.173158810E-1,9.615114212E0
2.557016184E2,3.591302410E-2,-1.101332754E-1,9.622296333E0
2.559525950E2,2.633621916E-2,-1.221042871E-1,9.610325813E0
2.562037241E2,1.675941236E-2,-1.244984865E-1,9.622296333E0
2.564547617E2,1.675941236E-2,-1.244984865E-1,9.615114212E0
2.567059824E2,2.394201607E-2,-1.149216816E-1,9.615114212E0
2.569572642E2,1.436521020E-2,-1.125274822E-1,9.617507935E0
2.572083323E2,2.633621916E-2,-1.173158810E-1,9.617507935E0
2.574593699E2,2.633621916E-2,-1.197100878E-1,9.610325813E0
2.577103159E2,2.394201607E-2,-1.077390760E-1,9.615114212E0
2.579613882E2,1.915361360E-2,-1.173158810E-1,9.615114212E0
2.582127309E2,1.675941236E-2,-1.149216816E-1,9.617507935E0
2.584638601E2,1.675941236E-2,-1.125274822E-1,9.612719536E0
2.587148366E2,2.394201607E-2,-1.125274822E-1,9.612719536E0
2.589660879E2,1.915361360E-2,-1.197100878E-1,9.619902611E0
2.592173391E2,2.154781483E-2,-1.149216816E-1,9.610325813E0
2.594684072E2,1.436521020E-2,-1.268926859E-1,9.610325813E0
2.597195058E2,2.154781483E-2,-1.244984865E-1,9.612719536E0
2.599706350E2,1.675941236E-2,-1.101332754E-1,9.619902611E0
2.602216421E2,2.633621916E-2,-1.221042871E-1,9.617507935E0
2.604728323E2,2.873042040E-2,-1.292868853E-1,9.619902611E0
2.607241750E2,3.351882473E-2,-1.221042871E-1,9.610325813E0
2.609751516E2,1.675941236E-2,-1.221042871E-1,9.610325813E0
2.612259145E2,2.873042040E-2,-1.149216816E-1,9.605537415E0
2.614771352E2,2.633621916E-2,-1.244984865E-1,9.607931137E0
2.617281423E2,1.675941236E-2,-1.221042871E-1,9.603142738E0
2.619793325E2,9.576806799E-3,-1.173158810E-1,9.607931137E0
2.622301870E2,1.915361360E-2,-1.149216816E-1,9.607931137E0
2.624813772E2,1.436521020E-2,-1.029506698E-1,9.595960617E0
2.627324758E2,2.873042040E-2,-1.221042871E-1,9.607931137E0
2.629836355E2,2.394201607E-2,-1.077390760E-1,9.617507935E0
2.632346426E2,1.675941236E-2,-1.149216816E-1,9.612719536E0
2.634856191E2,2.154781483E-2,-1.101332754E-1,9.612719536E0
2.637366872E2,9.576806799E-3,-1.101332754E-1,9.600749016E0
2.639879385E2,2.633621916E-2,-1.125274822E-1,9.598354340E0
2.642390066E2,1.915361360E-2,-1.125274822E-1,9.600749016E0
2.644901052E2,1.915361360E-2,-1.173158810E-1,9.607931137E0
2.647412344E2,2.394201607E-2,-1.197100878E-1,9.612719536E0
2.649924856E2,2.154781483E-2,-1.197100878E-1,9.619902611E0
2.652435537E2,1.675941236E-2,-1.173158810E-1,9.617507935E0
2.654946828E2,1.675941236E-2,-1.173158810E-1,9.622296333E0
2.657456289E2,1.675941236E-2,-1.125274822E-1,9.629479408E0
2.659968191E2,2.633621916E-2,-1.221042871E-1,9.607931137E0
2.662479482E2,2.154781483E-2,-1.053448766E-1,9.610325813E0
2.664991689E2,2.633621916E-2,-1.244984865E-1,9.622296333E0
2.667503896E2,3.112462163E-2,-1.125274822E-1,9.610325813E0
2.670016408E2,1.436521020E-2,-1.221042871E-1,9.612719536E0
2.672526479E2,2.154781483E-2,-1.244984865E-1,9.607931137E0
2.675036245E2,2.633621916E-2,-1.173158810E-1,9.612719536E0
2.677546621E2,2.154781483E-2,-1.173158810E-1,9.603142738E0
2.680057302E2,3.112462163E-2,-1.149216816E-1,9.617507935E0
2.682568288E2,1.915361360E-2,-1.197100878E-1,9.615114212E0
2.685080495E2,2.394201607E-2,-1.197100878E-1,9.612719536E0
2.687594839E2,2.154781483E-2,-1.221042871E-1,9.615114212E0
2.690105520E2,1.675941236E-2,-1.077390760E-1,9.607931137E0
2.692618337E2,2.873042040E-2,-1.101332754E-1,9.612719536E0
2.695130849E2,2.633621916E-2,-1.221042871E-1,9.619902611E0
2.697640734E2,2.394201607E-2,-1.197100878E-1,9.605537415E0
2.700149890E2,1.675941236E-2,-1.221042871E-1,9.607931137E0
2.702662707E2,2.633621916E-2,-1.173158810E-1,9.607931137E0
2.705174304E2,1.197100803E-2,-1.173158810E-1,9.603142738E0
2.707683764E2,1.915361360E-2,-1.197100878E-1,9.610325813E0
2.710195361E2,2.873042040E-2,-1.149216816E-1,9.610325813E0
2.712706347E2,1.197100803E-2,-1.125274822E-1,9.607931137E0
2.715216113E2,2.873042040E-2,-1.101332754E-1,9.610325813E0
2.717729235E2,2.154781483E-2,-1.221042871E-1,9.603142738E0
2.720240832E2,1.915361360E-2,-1.221042871E-1,9.607931137E0
2.722751818E2,2.394201607E-2,-1.173158810E-1,9.615114212E0
2.725261584E2,2.154781483E-2,-1.101332754E-1,9.605537415E0
2.727772265E2,1.675941236E-2,-1.221042871E-1,9.607931137E0
2.730285083E2,1.915361360E-2,-1.221042871E-1,9.627084732E0
2.732795459E2,2.394201607E-2,-1.268926859E-1,9.622296333E0
2.735306750E2,2.394201607E-2,-1.125274822E-1,9.610325813E0
2.737815600E2,1.436521020E-2,-1.173158810E-1,9.610325813E0
2.740327807E2,1.915361360E-2,-1.173158810E-1,9.610325813E0
2.742840930E2,2.394201607E-2,-1.197100878E-1,9.612719536E0
2.745351611E2,1.915361360E-2,-1.173158810E-1,9.612719536E0
2.747862902E2,2.873042040E-2,-1.173158810E-1,9.615114212E0
2.750374804E2,1.675941236E-2,-1.221042871E-1,9.607931137E0
2.752885485E2,9.576806799E-3,-1.173158810E-1,9.607931137E0
2.755395861E2,2.154781483E-2,-1.149216816E-1,9.612719536E0
2.757908374E2,2.154781483E-2,-1.125274822E-1,9.603142738E0
2.760420275E2,1.675941236E-2,-1.173158810E-1,9.617507935E0
2.762931872E2,2.873042040E-2,-1.221042871E-1,9.607931137E0
2.765441333E2,2.154781483E-2,-1.173158810E-1,9.617507935E0
2.767953234E2,2.633621916E-2,-1.101332754E-1,9.607931137E0
2.770465136E2,2.633621916E-2,-1.197100878E-1,9.615114212E0
2.772976428E2,1.675941236E-2,-1.077390760E-1,9.610325813E0
2.775489245E2,2.154781483E-2,-1.149216816E-1,9.622296333E0
2.777999621E2,2.394201607E-2,-1.149216816E-1,9.612719536E0
2.780509997E2,2.154781483E-2,-1.125274822E-1,9.622296333E0
2.783022509E2,1.915361360E-2,-1.173158810E-1,9.615114212E0
2.785532275E2,2.633621916E-2,-1.149216816E-1,9.619902611E0
2.788041125E2,1.915361360E-2,-1.101332754E-1,9.607931137E0
2.790550585E2,1.675941236E-2,-1.221042871E-1,9.607931137E0
2.793061877E2,2.154781483E-2,-1.149216816E-1,9.615114212E0
2.795571948E2,1.197100803E-2,-1.197100878E-1,9.610325813E0
2.798083544E2,2.394201607E-2,-1.173158810E-1,9.612719536E0
2.800593615E2,3.351882473E-2,-1.221042871E-1,9.615114212E0
2.803106127E2,2.154781483E-2,-1.244984865E-1,9.600749016E0
2.805615588E2,1.915361360E-2,-1.101332754E-1,9.605537415E0
2.808124438E2,2.154781483E-2,-1.292868853E-1,9.624691010E0
2.810636645E2,1.436521020E-2,-1.292868853E-1,9.619902611E0
2.813147021E2,2.394201607E-2,-1.173158810E-1,9.634267807E0
2.815658007E2,3.112462163E-2,-1.173158810E-1,9.612719536E0
2.818169909E2,1.675941236E-2,-1.173158810E-1,9.612719536E0
2.820680896E2,2.394201607E-2,-1.221042871E-1,9.612719536E0
2.823192187E2,2.394201607E-2,-1.101332754E-1,9.612719536E0
2.825706225E2,1.436521020E-2,-1.221042871E-1,9.619902611E0
2.828216906E2,1.915361360E-2,-1.173158810E-1,9.612719536E0
2.830726977E2,2.873042040E-2,-1.173158810E-1,9.612719536E0
2.833238269E2,2.154781483E-2,-1.149216816E-1,9.622296333E0
2.835749255E2,1.915361360E-2,-1.197100878E-1,9.607931137E0
2.838260852E2,2.154781483E-2,-1.221042871E-1,9.617507935E0
2.840772143E2,1.915361360E-2,-1.197100878E-1,9.612719536E0
2.843283129E2,2.394201607E-2,-1.221042871E-1,9.617507935E0
2.845794421E2,2.873042040E-2,-1.221042871E-1,9.622296333E0
2.848306018E2,1.915361360E-2,-1.244984865E-1,9.612719536E0
2.850817004E2,2.873042040E-2,-1.173158810E-1,9.603142738E0
2.853328906E2,1.915361360E-2,-1.125274822E-1,9.610325813E0
2.855838977E2,2.633621916E-2,-1.173158810E-1,9.612719536E0
2.858352099E2,2.633621916E-2,-1.125274822E-1,9.607931137E0
2.860864001E2,2.154781483E-2,-1.077390760E-1,9.612719536E0
2.863376818E2,3.591302410E-2,-1.077390760E-1,9.612719536E0
2.865889025E2,1.915361360E-2,-1.173158810E-1,9.612719536E0
2.868399096E2,2.154781483E-2,-1.149216816E-1,9.615114212E0
2.870910083E2,2.154781483E-2,-1.149216816E-1,9.615114212E0
2.873420153E2,1.915361360E-2,-1.173158810E-1,9.617507935E0
2.875933886E2,2.154781483E-2,-1.197100878E-1,9.612719536E0
2.878445178E2,2.394201607E-2,-1.125274822E-1,9.605537415E0
2.880957385E2,2.633621916E-2,-1.173158810E-1,9.607931137E0
2.883468981E2,1.915361360E-2,-1.101332754E-1,9.617507935E0
2.885980273E2,1.436521020E-2,-1.101332754E-1,9.612719536E0
2.888491259E2,2.633621916E-2,-1.221042871E-1,9.612719536E0
2.891001330E2,2.154781483E-2,-1.125274822E-1,9.619902611E0
2.893512011E2,1.675941236E-2,-1.244984865E-1,9.610325813E0
2.896022998E2,1.675941236E-2,-1.197100878E-1,9.612719536E0
2.898534289E2,2.154781483E-2,-1.173158810E-1,9.612719536E0
2.901046801E2,2.873042040E-2,-1.244984865E-1,9.615114212E0
2.903557788E2,9.576806799E-3,-1.149216816E-1,9.612719536E0
2.906068147E2,2.154781483E-2,-1.197100878E-1,9.610325813E0
2.908579439E2,2.633621916E-2,-1.077390760E-1,9.605537415E0
2.911091340E2,1.675941236E-2,-1.173158810E-1,9.612719536E0
2.913603853E2,2.154781483E-2,-1.077390760E-1,9.615114212E0
2.916117280E2,2.154781483E-2,-1.197100878E-1,9.612719536E0
2.918626436E2,1.915361360E-2,-1.077390760E-1,9.600749016E0
2.921137422E2,1.197100803E-2,-1.173158810E-1,9.612719536E0
2.923647798E2,2.154781483E-2,-1.149216816E-1,9.615114212E0
2.926158479E2,2.394201607E-2,-1.173158810E-1,9.607931137E0
2.928671907E2,2.633621916E-2,-1.077390760E-1,9.603142738E0
2.931182893E2,1.915361360E-2,-1.268926859E-1,9.615114212E0
2.933693574E2,1.915361360E-2,-1.244984865E-1,9.615114212E0
2.936203950E2,2.873042040E-2,-1.149216816E-1,9.612719536E0
2.938714326E2,1.915361360E-2,-1.244984865E-1,9.610325813E0
2.941225007E2,2.633621916E-2,-1.173158810E-1,9.619902611E0
2.943736909E2,2.154781483E-2,-1.173158810E-1,9.610325813E0
2.946249727E2,1.197100803E-2,-1.197100878E-1,9.603142738E0
2.948760713E2,1.915361360E-2,-1.221042871E-1,9.607931137E0
2.951272920E2,2.394201607E-2,-1.101332754E-1,9.605537415E0
2.953783906E2,2.154781483E-2,-1.101332754E-1,9.617507935E0
2.956293977E2,1.675941236E-2,-1.197100878E-1,9.612719536E0
2.958803438E2,1.915361360E-2,-1.101332754E-1,9.607931137E0
2.961317170E2,2.394201607E-2,-1.149216816E-1,9.612719536E0
2.963829378E2,1.197100803E-2,-1.173158810E-1,9.607931137E0
2.966341279E2,2.873042040E-2,-1.221042871E-1,9.615114212E0
2.968854097E2,1.915361360E-2,-1.173158810E-1,9.617507935E0
2.971365083E2,2.633621916E-2,-1.149216816E-1,9.619902611E0
2.973877290E2,2.873042040E-2,-1.244984865E-1,9.612719536E0
2.976387971E2,2.154781483E-2,-1.101332754E-1,9.617507935E0
2.978900178E2,2.873042040E-2,-1.244984865E-1,9.605537415E0
2.981412080E2,2.633621916E-2,-1.221042871E-1,9.615114212E0
2.983922456E2,1.915361360E-2,-1.197100878E-1,9.619902611E0
2.986434663E2,2.633621916E-2,-1.197100878E-1,9.610325813E0
2.988944734E2,2.873042040E-2,-1.125274822E-1,9.617507935E0
2.991456331E2,1.915361360E-2,-1.077390760E-1,9.612719536E0
2.993967927E2,2.154781483E-2,-1.173158810E-1,9.605537415E0
2.996479829E2,2.154781483E-2,-1.125274822E-1,9.610325813E0
