"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.539062500E-2,-2.130528912E-3,0.000000000E0,-4.793690052E-3
2.763366700E-1,5.326322280E-4,-1.065264456E-3,-1.597896684E-3
5.274658200E-1,-2.130528912E-3,-1.065264456E-3,-2.130528912E-3
7.785644530E-1,5.326322280E-4,1.065264456E-3,-5.326322280E-4
1.029571533E0,0.000000000E0,1.065264456E-3,-5.326322280E-4
1.280761719E0,-1.065264456E-3,5.326322280E-4,-2.663161140E-3
1.531860351E0,0.000000000E0,1.065264456E-3,1.597896684E-3
1.782989502E0,-5.326322280E-4,5.326322280E-4,-2.663161140E-3
2.034149170E0,-2.663161140E-3,-1.065264456E-3,-1.065264456E-3
2.285156250E0,-1.065264456E-3,2.130528912E-3,-1.597896684E-3
2.536254883E0,1.065264456E-3,-1.065264456E-3,3.195793368E-3
2.787322998E0,-3.728425596E-3,-5.326322280E-4,-3.728425596E-3
3.038513183E0,5.326322280E-4,0.000000000E0,2.663161140E-3
3.289642334E0,-2.663161140E-3,1.597896684E-3,5.326322280E-4
3.540893554E0,2.130528912E-3,2.663161140E-3,-5.326322280E-4
3.792083740E0,5.326322280E-4,-1.065264456E-3,0.000000000E0
4.043212890E0,1.597896684E-3,2.130528912E-3,3.728425596E-3
4.294494629E0,-5.326322280E-4,-2.130528912E-3,2.663161140E-3
4.545745849E0,0.000000000E0,2.130528912E-3,-1.597896684E-3
4.796997070E0,2.130528912E-3,-1.065264456E-3,-2.130528912E-3
5.047973633E0,5.326322280E-4,2.663161140E-3,-5.326322280E-4
5.298919678E0,2.130528912E-3,0.000000000E0,1.597896684E-3
5.550048828E0,1.065264456E-3,-1.065264456E-3,-2.130528912E-3
5.801086426E0,-1.065264456E-3,-1.597896684E-3,-2.130528912E-3
6.052276611E0,-5.326322280E-4,-2.130528912E-3,-2.130528912E-3
6.303253174E0,-2.130528912E-3,1.065264456E-3,0.000000000E0
6.554443359E0,-5.326322280E-4,5.326322280E-4,-5.326322280E-4
6.805603027E0,0.000000000E0,4.261057824E-3,1.597896684E-3
7.057098388E0,-3.195793368E-3,1.065264456E-3,-1.597896684E-3
7.308197021E0,1.597896684E-3,3.195793368E-3,0.000000000E0
7.559204101E0,-1.597896684E-3,2.130528912E-3,2.130528912E-3
7.810546875E0,-5.326322280E-4,0.000000000E0,0.000000000E0
8.061857399E0,3.195793368E-3,5.326322280E-4,1.597896684E-3
8.312925514E0,3.195793368E-3,3.195793368E-3,5.326322280E-4
8.564085182E0,3.728425596E-3,0.000000000E0,3.728425596E-3
8.815153298E0,2.130528912E-3,0.000000000E0,-5.326322280E-4
9.066435036E0,-3.195793368E-3,-5.326322280E-4,1.065264456E-3
9.317777809E0,1.597896684E-3,-2.663161140E-3,-1.065264456E-3
9.568967995E0,-1.065264456E-3,-1.065264456E-3,-5.326322280E-3
9.819944557E0,-1.065264456E-3,-2.663161140E-3,1.597896684E-3
1.007107371E1,-2.130528912E-3,5.326322280E-4,0.000000000E0
1.032217234E1,-1.597896684E-3,5.326322280E-4,-5.326322280E-4
1.057317942E1,-5.326322280E-4,-1.065264456E-3,-1.065264456E-3
1.082430857E1,-2.130528912E-3,0.000000000E0,-5.326322280E-4
1.107534617E1,5.326322280E-4,0.000000000E0,1.065264456E-3
1.132653635E1,-5.326322280E-4,-1.065264456E-3,0.000000000E0
1.157757395E1,3.195793368E-3,0.000000000E0,0.000000000E0
1.182845896E1,5.326322280E-4,0.000000000E0,-1.065264456E-3
1.207940501E1,5.326322280E-4,1.065264456E-3,-1.597896684E-3
1.233041209E1,-1.065264456E-3,-1.597896684E-3,-1.065264456E-3
1.258154124E1,5.326322280E-4,6.391586736E-3,0.000000000E0
1.283248728E1,0.000000000E0,-1.065264456E-3,1.065264456E-3
1.308349436E1,2.130528912E-3,1.597896684E-3,2.130528912E-3
1.333453196E1,1.597896684E-3,-3.728425596E-3,-1.597896684E-3
1.358572214E1,5.326322280E-4,0.000000000E0,-2.130528912E-3
1.383682078E1,2.130528912E-3,1.597896684E-3,-2.663161140E-3
1.408816355E1,-5.326322280E-4,-5.326322280E-4,-1.597896684E-3
1.433929270E1,0.000000000E0,0.000000000E0,-3.195793368E-3
1.459045237E1,5.326322280E-4,2.663161140E-3,1.597896684E-3
1.484145945E1,-1.065264456E-3,-3.195793368E-3,-2.663161140E-3
1.509264964E1,-1.065264456E-3,-1.065264456E-3,1.065264456E-3
1.534377879E1,1.065264456E-3,5.326322280E-4,-5.326322280E-4
1.559509104E1,-5.326322280E-4,-1.065264456E-3,1.597896684E-3
1.584612864E1,-1.065264456E-3,1.065264456E-3,-2.663161140E-3
1.609741038E1,0.000000000E0,0.000000000E0,-5.326322280E-4
1.634857005E1,0.000000000E0,2.663161140E-3,1.597896684E-3
1.659966868E1,1.597896684E-3,1.597896684E-3,1.065264456E-3
1.685076731E1,1.065264456E-3,0.000000000E0,-5.326322280E-4
1.710207957E1,-5.326322280E-4,0.000000000E0,-1.597896684E-3
1.735330027E1,-2.663161140E-3,0.000000000E0,0.000000000E0
1.760442942E1,1.065264456E-3,-1.597896684E-3,-1.065264456E-3
1.785549754E1,-5.326322280E-4,1.597896684E-3,0.000000000E0
1.810656565E1,0.000000000E0,5.326322280E-4,0.000000000E0
1.835781687E1,0.000000000E0,-1.065264456E-3,5.326322280E-4
1.860876292E1,-3.728425596E-3,-1.597896684E-3,-1.597896684E-3
1.885986155E1,5.326322280E-4,-2.663161140E-3,-2.130528912E-3
1.911108225E1,-2.663161140E-3,1.065264456E-3,-1.065264456E-3
1.936224192E1,-1.065264456E-3,-1.597896684E-3,5.326322280E-4
1.961340159E1,-5.326322280E-4,5.326322280E-4,0.000000000E0
1.986453074E1,0.000000000E0,-2.130528912E-3,-5.326322280E-4
2.011572092E1,1.065264456E-3,-2.130528912E-3,2.130528912E-3
2.036685008E1,-1.597896684E-3,0.000000000E0,-2.130528912E-3
2.061807078E1,-1.065264456E-3,-3.728425596E-3,5.326322280E-4
2.086910838E1,-2.130528912E-3,-2.663161140E-3,-2.130528912E-3
2.112023753E1,1.597896684E-3,-5.326322280E-4,2.663161140E-3
2.137130564E1,-1.065264456E-3,1.597896684E-3,-5.326322280E-4
2.162264842E1,0.000000000E0,0.000000000E0,-5.326322280E-4
2.187393015E1,5.326322280E-4,0.000000000E0,1.597896684E-3
2.212496775E1,-1.065264456E-3,-4.793690052E-3,0.000000000E0
2.237621897E1,0.000000000E0,-2.130528912E-3,-1.597896684E-3
2.262734812E1,-5.326322280E-4,-1.065264456E-3,-3.195793368E-3
2.287869090E1,-1.597896684E-3,5.326322280E-4,-5.326322280E-4
2.312982005E1,-5.326322280E-4,5.326322280E-4,-2.130528912E-3
2.338101023E1,3.728425596E-3,1.065264456E-3,5.326322280E-4
2.363195628E1,1.597896684E-3,-2.130528912E-3,2.130528912E-3
2.388299387E1,1.597896684E-3,-5.326322280E-4,-5.326322280E-4
2.413442820E1,0.000000000E0,0.000000000E0,0.000000000E0
2.438564890E1,1.065264456E-3,-5.326322280E-4,0.000000000E0
2.463696116E1,2.130528912E-3,2.130528912E-3,1.597896684E-3
2.488818186E1,-1.065264456E-3,-2.663161140E-3,-1.065264456E-3
2.513940256E1,-2.663161140E-3,5.326322280E-4,0.000000000E0
2.539065379E1,1.065264456E-3,-5.326322280E-4,-1.065264456E-3
2.564184397E1,-5.326322280E-4,-1.065264456E-3,-1.597896684E-3
2.589279002E1,-5.326322280E-4,-5.326322280E-3,0.000000000E0
2.614388865E1,5.326322280E-4,-5.326322280E-4,-1.065264456E-3
2.639501780E1,-1.597896684E-3,0.000000000E0,-1.597896684E-3
2.664629954E1,-1.597896684E-3,0.000000000E0,0.000000000E0
2.689727610E1,-1.597896684E-3,-5.326322280E-4,-5.326322280E-4
2.714816111E1,-2.130528912E-3,1.597896684E-3,1.065264456E-3
2.739947337E1,2.663161140E-3,5.326322280E-4,0.000000000E0
2.765078562E1,5.326322280E-4,-5.326322280E-4,5.326322280E-4
2.790182322E1,-5.326322280E-4,-1.065264456E-3,0.000000000E0
2.815295237E1,-2.130528912E-3,1.065264456E-3,1.065264456E-3
2.840417307E1,1.065264456E-3,5.326322280E-4,2.663161140E-3
2.865524119E1,-2.663161140E-3,1.065264456E-3,0.000000000E0
2.890655344E1,-2.130528912E-3,1.065264456E-3,1.597896684E-3
2.915756052E1,-5.326322280E-4,5.326322280E-4,0.000000000E0
2.940853709E1,-2.130528912E-3,5.326322280E-4,-1.597896684E-3
2.965951365E1,-5.326322280E-4,5.326322280E-4,-1.597896684E-3
2.991076487E1,-2.130528912E-3,0.000000000E0,-1.065264456E-3
3.016186350E1,1.597896684E-3,-2.130528912E-3,2.130528912E-3
3.041296214E1,0.000000000E0,-1.065264456E-3,-5.326322280E-4
3.066409129E1,5.326322280E-4,0.000000000E0,1.597896684E-3
3.091522044E1,-1.065264456E-3,2.130528912E-3,-5.326322280E-4
3.116647166E1,-5.326322280E-4,-1.597896684E-3,-3.195793368E-3
3.141769236E1,-1.065264456E-3,2.663161140E-3,-1.065264456E-3
3.166882151E1,0.000000000E0,5.326322280E-4,-1.597896684E-3
3.192016428E1,0.000000000E0,0.000000000E0,0.000000000E0
3.217114085E1,5.326322280E-4,5.326322280E-4,-1.065264456E-3
3.242248362E1,-2.663161140E-3,-5.326322280E-4,-2.663161140E-3
3.267355174E1,1.065264456E-3,-1.597896684E-3,-5.326322280E-4
3.292468089E1,-1.065264456E-3,1.597896684E-3,-5.326322280E-4
3.317590159E1,-2.130528912E-3,2.130528912E-3,0.000000000E0
3.342715281E1,-5.326322280E-4,5.326322280E-4,2.130528912E-3
3.367837351E1,2.130528912E-3,1.597896684E-3,-1.065264456E-3
3.392956370E1,2.130528912E-3,-2.130528912E-3,-1.065264456E-3
3.418075388E1,1.065264456E-3,1.065264456E-3,3.195793368E-3
3.443188303E1,-3.195793368E-3,-1.065264456E-3,-1.597896684E-3
3.468325632E1,-1.065264456E-3,-5.326322280E-4,-1.065264456E-3
3.493441599E1,5.326322280E-4,5.326322280E-4,-5.326322280E-4
3.518572825E1,-5.326322280E-4,-2.130528912E-3,-5.326322280E-4
3.543688792E1,0.000000000E0,1.597896684E-3,-1.065264456E-3
3.568795603E1,-1.597896684E-3,-5.326322280E-4,-5.326322280E-4
3.593905466E1,0.000000000E0,5.326322280E-4,3.728425596E-3
3.619027537E1,1.065264456E-3,-1.065264456E-3,3.195793368E-3
3.644152659E1,-1.065264456E-3,0.000000000E0,-5.326322280E-4
3.669286936E1,0.000000000E0,1.597896684E-3,-1.065264456E-3
3.694396800E1,5.326322280E-4,1.065264456E-3,1.065264456E-3
3.719509715E1,-1.065264456E-3,-1.065264456E-3,0.000000000E0
3.744619578E1,-1.597896684E-3,1.597896684E-3,2.130528912E-3
3.769744700E1,0.000000000E0,-5.326322280E-4,1.065264456E-3
3.794857615E1,5.326322280E-4,-5.326322280E-4,0.000000000E0
3.819943064E1,0.000000000E0,0.000000000E0,5.326322280E-4
3.845080393E1,0.000000000E0,1.065264456E-3,-1.065264456E-3
3.870211619E1,1.065264456E-3,-2.663161140E-3,0.000000000E0
3.895327586E1,-2.663161140E-3,-1.597896684E-3,1.597896684E-3
3.920464915E1,-1.065264456E-3,-1.065264456E-3,0.000000000E0
3.945580882E1,-5.326322280E-4,5.326322280E-4,-2.130528912E-3
3.970712107E1,0.000000000E0,-1.597896684E-3,0.000000000E0
3.995834177E1,1.065264456E-3,-2.130528912E-3,0.000000000E0
4.020934885E1,5.326322280E-4,3.195793368E-3,0.000000000E0
4.046063059E1,-1.065264456E-3,1.065264456E-3,-2.663161140E-3
4.071148594E1,0.000000000E0,-1.065264456E-3,0.000000000E0
4.096273716E1,1.065264456E-3,-2.130528912E-3,-5.326322280E-4
4.121374424E1,5.326322280E-4,2.130528912E-3,1.065264456E-3
4.146481235E1,0.000000000E0,1.597896684E-3,5.326322280E-4
4.171600254E1,-1.065264456E-3,0.000000000E0,0.000000000E0
4.196731480E1,0.000000000E0,1.597896684E-3,0.000000000E0
4.221859653E1,0.000000000E0,-1.065264456E-3,-1.065264456E-3
4.246978672E1,-2.663161140E-3,1.597896684E-3,0.000000000E0
4.272085483E1,-1.597896684E-3,1.597896684E-3,-1.065264456E-3
4.297216709E1,5.326322280E-4,-1.597896684E-3,5.326322280E-4
4.322344883E1,2.663161140E-3,-5.326322280E-4,0.000000000E0
4.347463901E1,5.326322280E-4,0.000000000E0,0.000000000E0
4.372564609E1,1.065264456E-3,0.000000000E0,-1.065264456E-3
4.397665317E1,-5.326322280E-4,1.065264456E-3,-1.597896684E-3
4.422787388E1,0.000000000E0,1.065264456E-3,5.326322280E-4
4.447915562E1,0.000000000E0,0.000000000E0,0.000000000E0
4.473019321E1,1.597896684E-3,1.597896684E-3,-1.065264456E-3
4.498147495E1,-5.326322280E-4,-5.326322280E-4,1.597896684E-3
4.523242100E1,-1.065264456E-3,3.195793368E-3,5.326322280E-4
4.548364170E1,5.326322280E-4,1.065264456E-3,-1.065264456E-3
4.573489292E1,0.000000000E0,1.597896684E-3,5.326322280E-4
4.598605259E1,0.000000000E0,5.326322280E-4,-1.065264456E-3
4.623736484E1,-1.065264456E-3,5.326322280E-4,1.597896684E-3
4.648828037E1,-1.065264456E-3,-5.326322280E-4,-1.065264456E-3
4.673962314E1,5.326322280E-4,-5.326322280E-4,0.000000000E0
4.699075230E1,2.130528912E-3,1.597896684E-3,1.065264456E-3
4.724215610E1,-1.597896684E-3,-5.326322280E-4,-5.326322280E-4
4.749346836E1,-1.597896684E-3,-1.597896684E-3,-1.065264456E-3
4.774456699E1,-3.195793368E-3,-2.130528912E-3,-2.130528912E-3
4.799578770E1,1.065264456E-3,5.326322280E-4,-5.326322280E-4
4.824694736E1,2.130528912E-3,5.326322280E-4,1.065264456E-3
4.849813755E1,5.326322280E-4,1.597896684E-3,-5.326322280E-4
4.874935825E1,2.130528912E-3,-5.326322280E-4,-5.326322280E-4
4.900036533E1,-2.663161140E-3,0.000000000E0,0.000000000E0
4.925140293E1,1.597896684E-3,-2.663161140E-3,-5.326322280E-4
4.950247104E1,-1.597896684E-3,1.065264456E-3,-1.597896684E-3
4.975366123E1,-3.195793368E-3,-1.065264456E-3,5.326322280E-4
5.000497349E1,-4.261057824E-3,5.326322280E-4,0.000000000E0
5.025607212E1,0.000000000E0,-1.065264456E-3,-3.728425596E-3
5.050720127E1,-2.663161140E-3,5.326322280E-4,-1.597896684E-3
5.075854404E1,1.065264456E-3,1.597896684E-3,-3.195793368E-3
5.100967319E1,1.597896684E-3,-1.065264456E-3,0.000000000E0
5.126110752E1,-5.326322280E-4,-5.326322280E-4,-3.195793368E-3
5.151238926E1,1.065264456E-3,5.326322280E-4,-5.326322280E-4
5.176348789E1,0.000000000E0,5.326322280E-4,-2.130528912E-3
5.201498325E1,5.326322280E-4,5.326322280E-4,-1.597896684E-3
5.226611240E1,-1.065264456E-3,-5.326322280E-4,-5.326322280E-4
5.251751621E1,-1.597896684E-3,1.065264456E-3,0.000000000E0
5.276870640E1,-1.597896684E-3,0.000000000E0,-1.597896684E-3
5.301971348E1,2.130528912E-3,-5.326322280E-4,-5.326322280E-4
5.327084263E1,-3.195793368E-3,-1.065264456E-3,-5.326322280E-4
5.352194126E1,-1.597896684E-3,-5.326322280E-4,-2.130528912E-3
5.377316196E1,0.000000000E0,1.065264456E-3,1.597896684E-3
5.402444370E1,1.597896684E-3,-5.326322280E-4,-1.065264456E-3
5.427532871E1,1.597896684E-3,-5.326322280E-4,0.000000000E0
5.452648838E1,0.000000000E0,0.000000000E0,0.000000000E0
5.477761753E1,-1.065264456E-3,5.326322280E-4,-1.065264456E-3
5.502880772E1,-1.065264456E-3,-5.326322280E-4,1.065264456E-3
5.527996738E1,0.000000000E0,4.261057824E-3,1.597896684E-3
5.553097446E1,-1.065264456E-3,0.000000000E0,0.000000000E0
5.578213413E1,0.000000000E0,0.000000000E0,-1.597896684E-3
5.603332432E1,0.000000000E0,-1.597896684E-3,-2.663161140E-3
5.628469761E1,1.065264456E-3,5.326322280E-4,-2.130528912E-3
5.653579624E1,-5.326322280E-4,1.597896684E-3,5.326322280E-4
5.678704746E1,1.065264456E-3,1.065264456E-3,2.130528912E-3
5.703826816E1,-2.663161140E-3,0.000000000E0,-1.065264456E-3
5.728933628E1,-2.130528912E-3,5.326322280E-4,0.000000000E0
5.754058750E1,0.000000000E0,0.000000000E0,2.663161140E-3
5.779168613E1,0.000000000E0,-1.065264456E-3,1.597896684E-3
5.804290684E1,5.326322280E-4,1.065264456E-3,2.130528912E-3
5.829385288E1,-1.065264456E-3,0.000000000E0,-5.326322280E-4
5.854501255E1,5.326322280E-4,-5.326322280E-4,-1.065264456E-3
5.879617222E1,-2.130528912E-3,-5.326322280E-4,5.326322280E-4
5.904724033E1,-1.597896684E-3,1.065264456E-3,-2.130528912E-3
5.929849155E1,-5.326322280E-4,-1.065264456E-3,-2.130528912E-3
5.954937656E1,-1.065264456E-3,-5.326322280E-4,-2.130528912E-3
5.980050571E1,1.597896684E-3,1.065264456E-3,5.326322280E-4
6.005166538E1,1.065264456E-3,-5.326322280E-4,1.065264456E-3
6.030288608E1,1.065264456E-3,2.130528912E-3,-5.326322280E-4
6.055401524E1,0.000000000E0,1.065264456E-3,-1.065264456E-3
6.080529697E1,-1.597896684E-3,0.000000000E0,-2.663161140E-3
6.105673130E1,5.326322280E-4,5.326322280E-4,-1.065264456E-3
6.130767734E1,1.065264456E-3,-5.326322280E-4,0.000000000E0
6.155883701E1,0.000000000E0,-1.597896684E-3,0.000000000E0
6.180987461E1,-2.130528912E-3,-2.130528912E-3,1.065264456E-3
6.206097324E1,-1.597896684E-3,-1.065264456E-3,-5.326322280E-4
6.231234653E1,-1.597896684E-3,-1.597896684E-3,-1.065264456E-3
6.256347568E1,1.065264456E-3,5.326322280E-4,-5.326322280E-4
6.281460483E1,-1.597896684E-3,5.326322280E-4,-5.326322280E-4
6.306570347E1,0.000000000E0,5.326322280E-4,-5.326322280E-4
6.331719883E1,-5.326322280E-4,-1.597896684E-3,-3.195793368E-3
6.356832798E1,5.326322280E-4,-5.326322280E-4,5.326322280E-4
6.381939609E1,-1.597896684E-3,-1.065264456E-3,0.000000000E0
6.407061680E1,-5.326322280E-4,1.597896684E-3,-1.597896684E-3
6.432180698E1,1.597896684E-3,0.000000000E0,2.130528912E-3
6.457299717E1,5.326322280E-4,-5.326322280E-4,1.065264456E-3
6.482430942E1,-2.663161140E-3,0.000000000E0,5.326322280E-4
6.507571323E1,0.000000000E0,-1.597896684E-3,-1.597896684E-3
6.532696445E1,-1.065264456E-3,5.326322280E-4,-1.597896684E-3
6.557809360E1,-5.326322280E-4,-1.065264456E-3,-2.130528912E-3
6.582925327E1,5.326322280E-4,1.065264456E-3,-5.326322280E-4
6.608032139E1,-1.065264456E-3,-2.663161140E-3,-2.663161140E-3
6.633157261E1,-3.195793368E-3,-1.597896684E-3,-1.065264456E-3
6.658267124E1,1.597896684E-3,2.663161140E-3,5.326322280E-3
6.683367832E1,-2.130528912E-3,5.326322280E-4,-4.261057824E-3
6.708489902E1,1.065264456E-3,-1.597896684E-3,-5.326322280E-4
6.733615024E1,5.326322280E-4,-1.065264456E-3,-1.065264456E-3
6.758737095E1,-1.597896684E-3,1.065264456E-3,-1.597896684E-3
6.783850010E1,-2.663161140E-3,5.326322280E-4,-2.130528912E-3
6.808947666E1,2.130528912E-3,5.326322280E-4,0.000000000E0
6.834066685E1,0.000000000E0,-5.326322280E-4,-1.065264456E-3
6.859176548E1,-2.663161140E-3,-1.597896684E-3,1.597896684E-3
6.884298618E1,2.130528912E-3,5.326322280E-4,5.326322280E-4
6.909417637E1,-5.326322280E-4,-1.065264456E-3,1.065264456E-3
6.934530552E1,-2.130528912E-3,-2.130528912E-3,-1.065264456E-3
6.959637363E1,-5.326322280E-4,3.195793368E-3,-1.597896684E-3
6.984765537E1,-3.195793368E-3,-1.597896684E-3,0.000000000E0
7.009896763E1,-1.065264456E-3,-1.065264456E-3,-1.597896684E-3
7.035015781E1,-3.728425596E-3,-2.130528912E-3,0.000000000E0
7.060128696E1,5.326322280E-4,0.000000000E0,5.326322280E-4
7.085229404E1,5.326322280E-4,-5.326322280E-4,1.065264456E-3
7.110354526E1,2.663161140E-3,1.065264456E-3,-5.326322280E-4
7.135501011E1,-5.326322280E-4,0.000000000E0,1.597896684E-3
7.160613790E1,-1.065264456E-3,1.597896684E-3,0.000000000E0
7.185732808E1,0.000000000E0,1.597896684E-3,1.065264456E-3
7.210848775E1,-1.597896684E-3,1.065264456E-3,-1.065264456E-3
7.235973897E1,-3.195793368E-3,1.597896684E-3,0.000000000E0
7.261080709E1,-5.326322280E-4,-1.065264456E-3,-4.261057824E-3
7.286178365E1,5.326322280E-4,-1.065264456E-3,5.326322280E-4
7.311303487E1,1.065264456E-3,1.597896684E-3,1.597896684E-3
7.336410299E1,1.597896684E-3,2.130528912E-3,1.597896684E-3
7.361526265E1,2.130528912E-3,1.065264456E-3,-5.326322280E-4
7.386623922E1,2.663161140E-3,5.326322280E-4,5.326322280E-4
7.411770406E1,-5.326322280E-4,1.065264456E-3,1.597896684E-3
7.436892476E1,-1.065264456E-3,-5.326322280E-4,1.597896684E-3
