"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.113769500E-2,2.202000046E1,3.137999916E1,-5.969999695E1
2.919921870E-1,2.165999985E1,3.234000015E1,-6.047999954E1
5.431823730E-1,2.142000008E1,3.209999847E1,-6.102000046E1
7.942199710E-1,2.147999954E1,3.263999939E1,-6.023999786E1
1.045288086E0,2.165999985E1,3.143999863E1,-6.005999756E1
1.296508789E0,2.153999901E1,3.215999985E1,-5.993999863E1
1.547607422E0,2.135999870E1,3.161999893E1,-5.969999695E1
1.798675537E0,2.207999992E1,3.197999954E1,-6.005999756E1
2.049896240E0,2.207999992E1,3.113999939E1,-5.927999878E1
2.300872803E0,2.142000008E1,3.221999741E1,-5.969999695E1
2.552001953E0,2.184000015E1,3.227999878E1,-6.000000000E1
2.803039551E0,2.171999931E1,3.197999954E1,-6.029999924E1
3.054321289E0,2.213999939E1,3.209999847E1,-5.934000015E1
3.305358887E0,2.171999931E1,3.204000092E1,-5.897999954E1
3.556640625E0,2.189999962E1,3.185999870E1,-5.939999771E1
3.807830810E0,2.171999931E1,3.150000000E1,-6.005999756E1
4.058898926E0,2.123999977E1,3.204000092E1,-5.963999939E1
4.310241699E0,2.184000015E1,3.209999847E1,-6.035999680E1
4.561462402E0,2.189999962E1,3.113999939E1,-6.041999817E1
4.812744140E0,2.147999954E1,3.143999863E1,-5.915999985E1
5.063751221E0,2.093999863E1,3.185999870E1,-5.885999680E1
5.314666748E0,2.177999878E1,3.215999985E1,-5.952000046E1
5.565765381E0,2.165999985E1,3.204000092E1,-5.909999847E1
5.816833496E0,2.111999893E1,3.221999741E1,-5.915999985E1
6.067932129E0,2.160000038E1,3.215999985E1,-5.909999847E1
6.318939209E0,2.153999901E1,3.239999771E1,-5.969999695E1
6.570129394E0,2.165999985E1,3.227999878E1,-5.981999969E1
6.821380615E0,2.184000015E1,3.281999969E1,-6.035999680E1
7.072814941E0,2.111999893E1,3.131999969E1,-6.041999817E1
7.323913574E0,2.255999947E1,3.215999985E1,-6.005999756E1
7.575012207E0,2.177999878E1,3.155999947E1,-5.957999802E1
7.826293945E0,2.202000046E1,3.252000046E1,-6.023999786E1
8.077543434E0,2.202000046E1,3.143999863E1,-5.987999725E1
8.328642067E0,2.189999962E1,3.234000015E1,-5.952000046E1
8.579801735E0,2.184000015E1,3.263999939E1,-5.993999863E1
8.830930886E0,2.226000023E1,3.275999832E1,-5.957999802E1
9.082182106E0,2.202000046E1,3.234000015E1,-5.987999725E1
9.333463845E0,2.184000015E1,3.227999878E1,-5.969999695E1
9.584745583E0,2.147999954E1,3.137999916E1,-5.957999802E1
9.835722145E0,2.171999931E1,3.221999741E1,-5.957999802E1
1.008682078E1,2.184000015E1,3.161999893E1,-5.945999908E1
1.033788889E1,2.184000015E1,3.234000015E1,-6.005999756E1
1.058895701E1,2.202000046E1,3.155999947E1,-6.023999786E1
1.084005564E1,2.142000008E1,3.234000015E1,-6.035999680E1
1.109109324E1,2.184000015E1,3.185999870E1,-6.018000031E1
1.134228343E1,2.160000038E1,3.221999741E1,-5.921999741E1
1.159335154E1,2.202000046E1,3.173999977E1,-5.927999878E1
1.184417551E1,2.123999977E1,3.209999847E1,-6.018000031E1
1.209509104E1,2.171999931E1,3.161999893E1,-5.981999969E1
1.234612864E1,2.195999908E1,3.263999939E1,-5.993999863E1
1.259722727E1,2.202000046E1,3.155999947E1,-5.981999969E1
1.284817332E1,2.165999985E1,3.197999954E1,-5.993999863E1
1.309927195E1,2.171999931E1,3.221999741E1,-6.018000031E1
1.335034007E1,2.165999985E1,3.252000046E1,-6.011999893E1
1.360149973E1,2.189999962E1,3.192000008E1,-6.023999786E1
1.385253733E1,2.184000015E1,3.209999847E1,-5.969999695E1
1.410391062E1,2.171999931E1,3.167999840E1,-5.963999939E1
1.435500926E1,2.147999954E1,3.234000015E1,-6.005999756E1
1.460616892E1,2.118000031E1,3.221999741E1,-5.981999969E1
1.485717600E1,2.184000015E1,3.161999893E1,-6.011999893E1
1.510839671E1,2.160000038E1,3.107999992E1,-5.945999908E1
1.535949534E1,2.153999901E1,3.209999847E1,-6.059999847E1
1.561086863E1,2.100000000E1,3.161999893E1,-6.053999710E1
1.586193675E1,2.202000046E1,3.137999916E1,-6.005999756E1
1.611312693E1,2.147999954E1,3.204000092E1,-6.023999786E1
1.636431712E1,2.195999908E1,3.239999771E1,-6.084000015E1
1.661544627E1,2.153999901E1,3.209999847E1,-6.125999832E1
1.686651438E1,2.226000023E1,3.209999847E1,-5.963999939E1
1.711776560E1,2.231999969E1,3.204000092E1,-6.018000031E1
1.736898630E1,2.153999901E1,3.252000046E1,-5.963999939E1
1.762017649E1,2.184000015E1,3.155999947E1,-5.993999863E1
1.787130564E1,2.189999962E1,3.089999962E1,-6.011999893E1
1.812237376E1,2.189999962E1,3.126000023E1,-5.934000015E1
1.837347239E1,2.129999924E1,3.209999847E1,-6.053999710E1
1.862450999E1,2.165999985E1,3.150000000E1,-5.981999969E1
1.887566966E1,2.160000038E1,3.245999908E1,-5.987999725E1
1.912679880E1,2.177999878E1,3.161999893E1,-6.023999786E1
1.937798899E1,2.226000023E1,3.150000000E1,-5.975999832E1
1.962914866E1,2.111999893E1,3.161999893E1,-5.969999695E1
1.988027781E1,2.226000023E1,3.239999771E1,-6.005999756E1
2.013143748E1,2.057999992E1,3.137999916E1,-5.945999908E1
2.038265818E1,2.111999893E1,3.257999802E1,-5.993999863E1
2.063378733E1,2.273999977E1,3.161999893E1,-6.011999893E1
2.088485545E1,2.261999893E1,3.173999977E1,-6.000000000E1
2.113598460E1,2.160000038E1,3.167999840E1,-6.023999786E1
2.138708323E1,2.213999939E1,3.252000046E1,-6.107999802E1
2.163839548E1,2.202000046E1,3.150000000E1,-5.987999725E1
2.188964671E1,2.153999901E1,3.215999985E1,-5.903999710E1
2.214074534E1,2.081999969E1,3.185999870E1,-6.053999710E1
2.239193552E1,2.123999977E1,3.185999870E1,-5.993999863E1
2.264315623E1,2.118000031E1,3.185999870E1,-5.993999863E1
2.289446848E1,2.184000015E1,3.167999840E1,-6.035999680E1
2.314562815E1,2.177999878E1,3.204000092E1,-6.005999756E1
2.339669627E1,2.160000038E1,3.234000015E1,-6.005999756E1
2.364773386E1,2.207999992E1,3.239999771E1,-6.005999756E1
2.389880198E1,2.123999977E1,3.192000008E1,-5.927999878E1
2.415020579E1,2.123999977E1,3.155999947E1,-6.005999756E1
2.440145701E1,2.219999886E1,3.185999870E1,-5.987999725E1
2.465276926E1,2.250000000E1,3.209999847E1,-6.011999893E1
2.490386790E1,2.111999893E1,3.204000092E1,-6.005999756E1
2.515521067E1,2.160000038E1,3.173999977E1,-6.095999908E1
2.540646189E1,2.129999924E1,3.185999870E1,-5.952000046E1
2.565756052E1,2.171999931E1,3.131999969E1,-5.993999863E1
2.590859812E1,2.184000015E1,3.204000092E1,-6.005999756E1
2.615963572E1,2.195999908E1,3.155999947E1,-5.927999878E1
2.641076487E1,2.147999954E1,3.161999893E1,-6.018000031E1
2.666207713E1,2.153999901E1,3.221999741E1,-5.969999695E1
2.691299265E1,2.184000015E1,3.245999908E1,-6.005999756E1
2.716393870E1,2.129999924E1,3.113999939E1,-5.975999832E1
2.741518992E1,2.160000038E1,3.161999893E1,-6.035999680E1
2.766647166E1,2.100000000E1,3.209999847E1,-5.963999939E1
2.791760081E1,2.165999985E1,3.192000008E1,-6.011999893E1
2.816869944E1,2.129999924E1,3.197999954E1,-6.053999710E1
2.841992014E1,2.202000046E1,3.252000046E1,-6.023999786E1
2.867095774E1,2.202000046E1,3.227999878E1,-5.975999832E1
2.892223948E1,2.195999908E1,3.179999924E1,-5.957999802E1
2.917324656E1,2.189999962E1,3.227999878E1,-5.987999725E1
2.942422312E1,2.219999886E1,3.215999985E1,-5.969999695E1
2.967532176E1,2.153999901E1,3.179999924E1,-6.005999756E1
2.992645091E1,2.076000023E1,3.167999840E1,-6.011999893E1
3.017758006E1,2.202000046E1,3.215999985E1,-6.011999893E1
3.042867869E1,2.189999962E1,3.131999969E1,-6.053999710E1
3.067980784E1,2.135999870E1,3.179999924E1,-6.077999878E1
3.093099802E1,2.129999924E1,3.173999977E1,-5.934000015E1
3.118224924E1,2.177999878E1,3.137999916E1,-6.035999680E1
3.143340891E1,2.184000015E1,3.221999741E1,-6.011999893E1
3.168453806E1,2.177999878E1,3.197999954E1,-6.053999710E1
3.193594187E1,2.118000031E1,3.143999863E1,-5.957999802E1
3.218694895E1,2.153999901E1,3.167999840E1,-6.053999710E1
3.243823069E1,2.100000000E1,3.179999924E1,-6.041999817E1
3.268926829E1,2.202000046E1,3.197999954E1,-6.023999786E1
3.294045847E1,2.160000038E1,3.173999977E1,-6.005999756E1
3.319161814E1,2.160000038E1,3.173999977E1,-5.915999985E1
3.344289988E1,2.129999924E1,3.126000023E1,-5.975999832E1
3.369409007E1,2.135999870E1,3.126000023E1,-5.987999725E1
3.394531077E1,2.147999954E1,3.161999893E1,-5.934000015E1
3.419650095E1,2.237999916E1,3.257999802E1,-5.975999832E1
3.444766062E1,2.165999985E1,3.095999908E1,-5.957999802E1
3.469903391E1,2.184000015E1,3.167999840E1,-5.981999969E1
3.495016306E1,2.219999886E1,3.173999977E1,-6.077999878E1
3.520144480E1,2.219999886E1,3.155999947E1,-5.975999832E1
3.545263499E1,2.219999886E1,3.161999893E1,-5.975999832E1
3.570370310E1,2.081999969E1,3.143999863E1,-6.023999786E1
3.595477122E1,2.142000008E1,3.179999924E1,-6.071999741E1
3.620596140E1,2.213999939E1,3.161999893E1,-6.005999756E1
3.645727366E1,2.195999908E1,3.155999947E1,-5.981999969E1
3.670864695E1,2.123999977E1,3.270000076E1,-6.059999847E1
3.695968455E1,2.153999901E1,3.197999954E1,-6.000000000E1
3.721078318E1,2.184000015E1,3.161999893E1,-6.071999741E1
3.746200388E1,2.231999969E1,3.185999870E1,-5.921999741E1
3.771316355E1,2.135999870E1,3.161999893E1,-5.987999725E1
3.796423167E1,2.123999977E1,3.179999924E1,-6.018000031E1
3.821520823E1,2.165999985E1,3.143999863E1,-6.089999771E1
3.846648997E1,2.069999886E1,3.173999977E1,-6.000000000E1
3.871783274E1,2.123999977E1,3.167999840E1,-6.047999954E1
3.896899241E1,2.160000038E1,3.227999878E1,-5.963999939E1
3.922036570E1,2.165999985E1,3.270000076E1,-6.005999756E1
3.947152537E1,2.207999992E1,3.234000015E1,-6.065999985E1
3.972289866E1,2.189999962E1,3.215999985E1,-6.023999786E1
3.997408885E1,2.093999863E1,3.173999977E1,-6.023999786E1
4.022506541E1,2.213999939E1,3.252000046E1,-6.059999847E1
4.047637766E1,2.165999985E1,3.192000008E1,-5.987999725E1
4.072720249E1,2.213999939E1,3.197999954E1,-5.969999695E1
4.097848423E1,2.255999947E1,3.234000015E1,-5.981999969E1
4.122952183E1,2.195999908E1,3.209999847E1,-6.000000000E1
4.148058994E1,2.165999985E1,3.084000015E1,-5.981999969E1
4.173178013E1,2.129999924E1,3.215999985E1,-6.029999924E1
4.198306186E1,2.160000038E1,3.089999962E1,-6.084000015E1
4.223440464E1,2.189999962E1,3.209999847E1,-6.077999878E1
4.248541172E1,2.165999985E1,3.227999878E1,-5.957999802E1
4.273663242E1,2.142000008E1,3.192000008E1,-6.018000031E1
4.298788364E1,2.147999954E1,3.150000000E1,-6.035999680E1
4.323919590E1,2.111999893E1,3.161999893E1,-5.993999863E1
4.349038608E1,2.184000015E1,3.095999908E1,-5.952000046E1
4.374133213E1,2.160000038E1,3.179999924E1,-6.023999786E1
4.399240024E1,2.189999962E1,3.150000000E1,-5.934000015E1
4.424368198E1,2.213999939E1,3.204000092E1,-5.993999863E1
4.449487217E1,2.165999985E1,3.150000000E1,-5.975999832E1
4.474594028E1,2.142000008E1,3.215999985E1,-6.059999847E1
4.499719150E1,2.184000015E1,3.227999878E1,-5.975999832E1
4.524810703E1,2.160000038E1,3.252000046E1,-6.018000031E1
4.549941929E1,2.184000015E1,3.179999924E1,-6.011999893E1
4.575067051E1,2.171999931E1,3.252000046E1,-6.041999817E1
4.600183018E1,2.171999931E1,3.192000008E1,-6.029999924E1
4.625308140E1,2.142000008E1,3.234000015E1,-6.084000015E1
4.650399692E1,2.171999931E1,3.192000008E1,-6.005999756E1
4.675533970E1,2.177999878E1,3.197999954E1,-6.071999741E1
4.700652988E1,2.177999878E1,3.192000008E1,-5.957999802E1
4.725790317E1,2.184000015E1,3.131999969E1,-6.029999924E1
4.750924595E1,2.153999901E1,3.197999954E1,-6.029999924E1
4.776037510E1,2.195999908E1,3.161999893E1,-5.963999939E1
4.801156528E1,2.195999908E1,3.185999870E1,-6.089999771E1
4.826272495E1,2.129999924E1,3.107999992E1,-5.945999908E1
4.851391514E1,2.153999901E1,3.150000000E1,-6.018000031E1
4.876507481E1,2.202000046E1,3.252000046E1,-6.041999817E1
4.901614292E1,2.184000015E1,3.192000008E1,-6.011999893E1
4.926711948E1,2.219999886E1,3.137999916E1,-5.987999725E1
4.951812656E1,2.147999954E1,3.167999840E1,-5.921999741E1
4.976946934E1,2.171999931E1,3.221999741E1,-6.065999985E1
5.002065952E1,2.213999939E1,3.179999924E1,-6.023999786E1
5.027181919E1,2.177999878E1,3.204000092E1,-6.113999939E1
5.052297886E1,2.129999924E1,3.179999924E1,-5.963999939E1
5.077429111E1,2.226000023E1,3.161999893E1,-5.981999969E1
5.102548130E1,2.202000046E1,3.150000000E1,-6.018000031E1
5.127679356E1,2.160000038E1,3.155999947E1,-5.969999695E1
5.152804478E1,2.057999992E1,3.204000092E1,-6.047999954E1
5.177926548E1,2.153999901E1,3.173999977E1,-5.993999863E1
5.203063877E1,2.195999908E1,3.192000008E1,-6.018000031E1
5.228185947E1,2.213999939E1,3.119999886E1,-5.934000015E1
5.253326328E1,2.142000008E1,3.161999893E1,-6.095999908E1
5.278439243E1,2.177999878E1,3.239999771E1,-6.000000000E1
5.303543003E1,2.250000000E1,3.192000008E1,-6.005999756E1
5.328652866E1,2.219999886E1,3.137999916E1,-6.005999756E1
5.353768833E1,2.202000046E1,3.257999802E1,-6.018000031E1
5.378893955E1,2.243999863E1,3.192000008E1,-5.993999863E1
5.404019077E1,2.226000023E1,3.209999847E1,-6.071999741E1
5.429110630E1,2.160000038E1,3.161999893E1,-6.023999786E1
5.454220493E1,2.177999878E1,3.150000000E1,-5.945999908E1
5.479339512E1,2.184000015E1,3.131999969E1,-6.041999817E1
5.504452427E1,2.226000023E1,3.215999985E1,-5.945999908E1
5.529571445E1,2.165999985E1,3.119999886E1,-6.035999680E1
5.554672153E1,2.202000046E1,3.185999870E1,-5.993999863E1
5.579788120E1,2.135999870E1,3.173999977E1,-6.005999756E1
5.604904087E1,2.226000023E1,3.119999886E1,-6.023999786E1
5.630038364E1,2.207999992E1,3.131999969E1,-5.963999939E1
5.655160435E1,2.219999886E1,3.137999916E1,-6.059999847E1
5.680279453E1,2.202000046E1,3.167999840E1,-5.975999832E1
5.705398472E1,2.250000000E1,3.185999870E1,-6.041999817E1
5.730511387E1,2.100000000E1,3.179999924E1,-6.000000000E1
5.755627354E1,2.147999954E1,3.179999924E1,-5.975999832E1
5.780743320E1,2.195999908E1,3.204000092E1,-6.119999695E1
5.805862339E1,2.189999962E1,3.155999947E1,-6.095999908E1
5.830956943E1,2.160000038E1,3.192000008E1,-5.981999969E1
5.856075962E1,2.171999931E1,3.234000015E1,-6.053999710E1
5.881185825E1,2.195999908E1,3.119999886E1,-5.981999969E1
5.906298740E1,2.147999954E1,3.192000008E1,-6.018000031E1
5.931420811E1,2.142000008E1,3.143999863E1,-6.005999756E1
5.956506260E1,2.255999947E1,3.275999832E1,-5.987999725E1
5.981619175E1,2.118000031E1,3.150000000E1,-6.047999954E1
6.006741245E1,2.189999962E1,3.126000023E1,-6.023999786E1
6.031860264E1,2.153999901E1,3.167999840E1,-6.023999786E1
6.056973179E1,2.177999878E1,3.143999863E1,-5.993999863E1
6.082107456E1,2.165999985E1,3.185999870E1,-6.041999817E1
6.107241733E1,2.129999924E1,3.119999886E1,-5.927999878E1
6.132348545E1,2.219999886E1,3.126000023E1,-5.957999802E1
6.157449253E1,2.147999954E1,3.227999878E1,-6.041999817E1
6.182562168E1,2.147999954E1,3.155999947E1,-6.107999802E1
6.207672031E1,2.165999985E1,3.143999863E1,-6.035999680E1
6.232815464E1,2.207999992E1,3.185999870E1,-6.047999954E1
6.257916172E1,2.160000038E1,3.113999939E1,-6.077999878E1
6.283041294E1,2.189999962E1,3.185999870E1,-6.023999786E1
6.308148106E1,2.160000038E1,3.185999870E1,-6.005999756E1
6.333294590E1,2.207999992E1,3.185999870E1,-5.952000046E1
6.358413608E1,2.202000046E1,3.137999916E1,-6.000000000E1
6.383514316E1,2.142000008E1,3.204000092E1,-6.005999756E1
6.408636387E1,2.237999916E1,3.137999916E1,-5.987999725E1
6.433752354E1,2.076000023E1,3.155999947E1,-6.018000031E1
6.458868320E1,2.147999954E1,3.173999977E1,-5.981999969E1
6.484011753E1,2.177999878E1,3.137999916E1,-5.981999969E1
6.509142978E1,2.184000015E1,3.227999878E1,-6.023999786E1
6.534268101E1,2.153999901E1,3.234000015E1,-5.981999969E1
6.559390171E1,2.202000046E1,3.221999741E1,-6.018000031E1
6.584503086E1,2.135999870E1,3.143999863E1,-6.005999756E1
6.609609898E1,2.111999893E1,3.257999802E1,-6.011999893E1
6.634731968E1,2.111999893E1,3.113999939E1,-6.059999847E1
6.659841831E1,2.171999931E1,3.065999985E1,-5.927999878E1
6.684942539E1,2.087999916E1,3.215999985E1,-5.921999741E1
6.710064609E1,2.153999901E1,3.107999992E1,-6.053999710E1
6.735186680E1,2.195999908E1,3.167999840E1,-5.963999939E1
6.760314854E1,2.189999962E1,3.161999893E1,-5.934000015E1
6.785427769E1,2.165999985E1,3.215999985E1,-6.029999924E1
6.810522373E1,2.142000008E1,3.161999893E1,-6.041999817E1
6.835638340E1,2.135999870E1,3.137999916E1,-5.939999771E1
6.860751255E1,2.153999901E1,3.173999977E1,-5.952000046E1
6.885870274E1,2.213999939E1,3.227999878E1,-6.000000000E1
6.910995396E1,2.160000038E1,3.161999893E1,-6.018000031E1
6.936108311E1,2.219999886E1,3.215999985E1,-5.981999969E1
6.961215122E1,2.153999901E1,3.167999840E1,-5.993999863E1
6.986343296E1,2.153999901E1,3.155999947E1,-6.018000031E1
7.011477573E1,2.123999977E1,3.234000015E1,-6.029999924E1
7.036587437E1,2.207999992E1,3.137999916E1,-6.000000000E1
7.061700352E1,2.087999916E1,3.215999985E1,-5.939999771E1
7.086807163E1,2.129999924E1,3.150000000E1,-6.000000000E1
7.111929233E1,2.142000008E1,3.155999947E1,-5.981999969E1
7.137069614E1,2.219999886E1,3.384000015E1,-6.011999893E1
7.162185445E1,2.160000038E1,3.185999870E1,-5.975999832E1
7.187304464E1,2.160000038E1,3.113999939E1,-6.059999847E1
7.212423482E1,2.153999901E1,3.150000000E1,-5.934000015E1
7.237551656E1,2.153999901E1,3.185999870E1,-5.885999680E1
7.262655416E1,2.039999962E1,3.095999908E1,-5.987999725E1
7.287756124E1,2.202000046E1,3.197999954E1,-6.041999817E1
7.312878194E1,2.142000008E1,3.234000015E1,-6.000000000E1
7.337978902E1,2.184000015E1,3.227999878E1,-6.011999893E1
7.363100972E1,2.171999931E1,3.167999840E1,-6.018000031E1
7.388192525E1,2.165999985E1,3.155999947E1,-5.963999939E1
7.413348165E1,2.153999901E1,3.161999893E1,-5.981999969E1
7.438464132E1,2.147999954E1,3.234000015E1,-5.934000015E1
7.463580098E1,2.195999908E1,3.167999840E1,-5.945999908E1
7.488702169E1,2.177999878E1,3.252000046E1,-5.969999695E1
7.513812032E1,2.237999916E1,3.215999985E1,-6.000000000E1
7.538906636E1,2.093999863E1,3.209999847E1,-6.047999954E1
7.564007344E1,2.231999969E1,3.185999870E1,-5.897999954E1
7.589108052E1,2.123999977E1,3.161999893E1,-5.952000046E1
7.614239278E1,2.111999893E1,3.113999939E1,-6.018000031E1
7.639355245E1,2.231999969E1,3.227999878E1,-6.053999710E1
7.664471212E1,2.231999969E1,3.179999924E1,-5.981999969E1
7.689581075E1,2.213999939E1,3.143999863E1,-5.939999771E1
7.714697042E1,2.184000015E1,3.143999863E1,-5.987999725E1
7.739803853E1,2.261999893E1,3.204000092E1,-5.963999939E1
7.764935079E1,2.202000046E1,3.209999847E1,-6.011999893E1
7.790041890E1,2.184000015E1,3.167999840E1,-6.029999924E1
7.815145650E1,2.052000046E1,3.215999985E1,-5.963999939E1
7.840258565E1,2.147999954E1,3.252000046E1,-6.095999908E1
7.865392842E1,2.147999954E1,3.329999924E1,-6.000000000E1
7.890499654E1,2.171999931E1,3.185999870E1,-6.071999741E1
7.915615621E1,2.177999878E1,3.185999870E1,-5.969999695E1
7.940731588E1,2.153999901E1,3.173999977E1,-6.011999893E1
7.965853658E1,2.063999939E1,3.185999870E1,-5.981999969E1
7.990948262E1,2.226000023E1,3.179999924E1,-6.029999924E1
8.016091695E1,2.160000038E1,3.197999954E1,-5.934000015E1
8.041192403E1,2.135999870E1,3.192000008E1,-6.107999802E1
8.066311422E1,2.087999916E1,3.143999863E1,-5.981999969E1
8.091427388E1,2.202000046E1,3.143999863E1,-6.005999756E1
8.116579976E1,2.177999878E1,3.209999847E1,-6.047999954E1
8.141680684E1,2.177999878E1,3.234000015E1,-6.005999756E1
8.166811910E1,2.195999908E1,3.084000015E1,-5.963999939E1
8.191924825E1,2.171999931E1,3.192000008E1,-5.885999680E1
8.217049947E1,2.213999939E1,3.131999969E1,-5.981999969E1
8.242159810E1,2.129999924E1,3.234000015E1,-6.000000000E1
8.267297139E1,2.243999863E1,3.192000008E1,-5.927999878E1
8.292403951E1,2.202000046E1,3.185999870E1,-5.987999725E1
8.317504659E1,2.184000015E1,3.215999985E1,-5.927999878E1
8.342608419E1,2.165999985E1,3.204000092E1,-5.963999939E1
8.367709127E1,2.184000015E1,3.192000008E1,-6.005999756E1
8.392843404E1,2.195999908E1,3.204000092E1,-6.000000000E1
8.417968526E1,2.189999962E1,3.143999863E1,-5.981999969E1
8.443087545E1,2.105999947E1,3.209999847E1,-6.023999786E1
8.468215719E1,2.153999901E1,3.204000092E1,-5.957999802E1
8.493343892E1,2.142000008E1,3.161999893E1,-6.035999680E1
8.518478170E1,2.135999870E1,3.179999924E1,-5.975999832E1
8.543600240E1,2.226000023E1,3.221999741E1,-5.981999969E1
8.568713155E1,2.177999878E1,3.197999954E1,-6.029999924E1
8.593832174E1,2.250000000E1,3.257999802E1,-5.993999863E1
8.618960347E1,2.160000038E1,3.179999924E1,-6.071999741E1
8.644091573E1,2.184000015E1,3.245999908E1,-5.975999832E1
8.669213643E1,2.076000023E1,3.155999947E1,-5.987999725E1
8.694326558E1,2.195999908E1,3.197999954E1,-5.981999969E1
8.719436422E1,2.202000046E1,3.179999924E1,-5.993999863E1
8.744570699E1,2.147999954E1,3.179999924E1,-5.987999725E1
8.769686666E1,2.171999931E1,3.192000008E1,-5.963999939E1
8.794820943E1,2.135999870E1,3.126000023E1,-5.969999695E1
8.819961324E1,2.195999908E1,3.150000000E1,-5.975999832E1
8.845071187E1,2.231999969E1,3.179999924E1,-5.945999908E1
8.870184102E1,2.142000008E1,3.197999954E1,-5.987999725E1
8.895309224E1,2.147999954E1,3.126000023E1,-6.000000000E1
8.920437398E1,2.123999977E1,3.192000008E1,-6.035999680E1
8.945574727E1,2.195999908E1,3.161999893E1,-5.981999969E1
8.970693746E1,2.195999908E1,3.252000046E1,-6.023999786E1
8.995806661E1,2.207999992E1,3.227999878E1,-6.011999893E1
9.020919576E1,2.189999962E1,3.150000000E1,-5.939999771E1
9.046029439E1,2.261999893E1,3.179999924E1,-5.993999863E1
9.071148458E1,2.123999977E1,3.131999969E1,-5.981999969E1
9.096258321E1,2.118000031E1,3.150000000E1,-6.005999756E1
9.121374288E1,2.093999863E1,3.185999870E1,-5.891999817E1
9.146487203E1,2.171999931E1,3.215999985E1,-5.981999969E1
9.171590963E1,2.202000046E1,3.197999954E1,-5.975999832E1
9.196694722E1,2.165999985E1,3.119999886E1,-5.987999725E1
9.221810689E1,2.123999977E1,3.227999878E1,-5.993999863E1
9.246944966E1,2.165999985E1,3.150000000E1,-6.029999924E1
9.272045675E1,2.093999863E1,3.234000015E1,-5.957999802E1
9.297158590E1,2.160000038E1,3.185999870E1,-5.873999786E1
9.322256246E1,2.165999985E1,3.137999916E1,-6.011999893E1
9.347378316E1,2.171999931E1,3.155999947E1,-5.969999695E1
9.372503438E1,2.111999893E1,3.143999863E1,-6.000000000E1
9.397625508E1,2.189999962E1,3.204000092E1,-5.975999832E1
9.422738424E1,2.129999924E1,3.119999886E1,-5.969999695E1
9.447854390E1,2.153999901E1,3.245999908E1,-6.041999817E1
9.472979512E1,2.111999893E1,3.252000046E1,-5.934000015E1
9.498098531E1,2.153999901E1,3.204000092E1,-5.993999863E1
9.523217550E1,2.177999878E1,3.137999916E1,-6.011999893E1
9.548336568E1,2.171999931E1,3.185999870E1,-6.023999786E1
9.573443380E1,2.135999870E1,3.192000008E1,-5.939999771E1
9.598583760E1,2.255999947E1,3.101999855E1,-6.000000000E1
9.623684469E1,2.195999908E1,3.281999969E1,-5.945999908E1
9.648803487E1,2.142000008E1,3.161999893E1,-5.987999725E1
9.673925557E1,2.207999992E1,3.221999741E1,-5.963999939E1
9.699044576E1,2.081999969E1,3.143999863E1,-5.921999741E1
9.724157491E1,2.153999901E1,3.209999847E1,-5.993999863E1
9.749294820E1,2.153999901E1,3.192000008E1,-5.921999741E1
9.774429097E1,2.195999908E1,3.101999855E1,-5.934000015E1
9.799557271E1,2.142000008E1,3.137999916E1,-5.957999802E1
9.824679342E1,2.202000046E1,3.161999893E1,-6.011999893E1
9.849798360E1,2.165999985E1,3.204000092E1,-5.952000046E1
9.874929586E1,2.171999931E1,3.185999870E1,-5.981999969E1
9.900048604E1,2.123999977E1,3.084000015E1,-5.915999985E1
9.925167623E1,2.231999969E1,3.167999840E1,-6.005999756E1
